date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:00:50	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221676-664dad03-ae28821673769fe4;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.eot	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.eot	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:51	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%221327c-664dad06-955a09745a9952a7;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:51	92136/92136	---M--	200	added ('OK')	application/font-woff	etag:%22167e8-664dad05-e2c8f60eb8aacf51;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.woff	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:51	136516/136516	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2221544-664dad04-f5a14f5be15d1013;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:52	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-664dad06-f292cf49fe4d9bb4;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.eot	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.eot	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:52	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-664dad06-f292cf49fe4d9bb4;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:52	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-664dad05-c823d71d2737013b;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-brands-400.svg	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:52	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%2234ec-664dad08-51b3fcf5ae36c495;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:52	16772/16772	---M--	200	added ('OK')	application/font-woff	etag:%224184-664dad08-da526281aae6f07a;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.woff	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:53	34052/34052	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%228504-664dad07-bc4ead3070eaaf73;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:53	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-664dad07-24f7438bd72349ff;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-regular-400.svg	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:54	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-664dad09-1a1fb665431c86a3;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.eot	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.eot	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:54	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223200e-664dad09-1a1fb665431c86a3;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:55	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%22139ac-664dad0b-9100bc47676c2da7;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:55	104280/104280	---M--	200	added ('OK')	application/font-woff	etag:%2219758-664dad0a-f2866bdd1b100602;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.woff	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:55	204528/204528	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2231ef0-664dad0a-bc3e32f40136a732;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:55	130396/130396	---M--	200	added ('OK')	font/woff2	etag:%221fd5c-664dacf3-3edeb86446970374;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?dd67030699838ea613ee6dbda90effa6	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-icons0107.woff2	(from https://eduport.webestica.com/rtl/docs/assets/vendor/bootstrap-icons/bootstrap-icons.css)
10:00:56	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e0047-664dad09-a0c91ba821575115;gz%22	https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/webfonts/fa-solid-900.svg	(from https://eduport.webestica.com/rtl/docs/assets/vendor/font-awesome/css/all.min.css)
10:00:58	176032/176032	---M--	200	added ('OK')	application/font-woff	etag:%222afa0-664dacf3-4ee79bc68460da16;;;%22	https://eduport.webestica.com/rtl/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?dd67030699838ea613ee6dbda90effa6	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/vendor/bootstrap-icons/fonts/bootstrap-icons0107.woff	(from https://eduport.webestica.com/rtl/docs/assets/vendor/bootstrap-icons/bootstrap-icons.css)
10:00:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/rtl/formats/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/formats/index.html	(from https://eduport.webestica.com/rtl/assets/vendor/quill/js/quill.min.js)
10:00:59	54328/54328	---M-Z	200	added ('OK')	text/html	etag:%22d438-664db14f-f5ce922255a790de;gz%22	https://eduport.webestica.com/rtl/admin-edit-course-detail.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/admin-edit-course-detail.html	(from https://eduport.webestica.com/rtl/admin-course-detail.html)
10:00:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/rtl/blots/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/blots/index.html	(from https://eduport.webestica.com/rtl/assets/vendor/quill/js/quill.min.js)
10:01:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/rtl/Edge/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/Edge/index.html	(from https://eduport.webestica.com/rtl/assets/vendor/overlay-scrollbar/js/overlayscrollbars.min.js)
10:01:00	11025/11025	---M--	200	added ('OK')	image/png	etag:%222b11-664daca1-3962146dc3f8244c;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/gulp_install_step1.png	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/gulp_install_step1.png	(from https://eduport.webestica.com/rtl/docs/gulp.html)
10:01:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-50feec996f3111d7;gz%22	https://eduport.webestica.com/rtl/Trident/	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/Trident/index.html	(from https://eduport.webestica.com/rtl/assets/vendor/overlay-scrollbar/js/overlayscrollbars.min.js)
10:01:00	10751/10751	---M--	200	added ('OK')	image/png	etag:%2229ff-664daca1-4fc707f93741cfa0;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/gulp_install_step2.png	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/gulp_install_step2.png	(from https://eduport.webestica.com/rtl/docs/gulp.html)
10:01:00	7827/7827	---M--	200	added ('OK')	image/png	etag:%221e93-664daca0-473c0871a3a86d81;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/files_after_gulp_install.png	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/files_after_gulp_install.png	(from https://eduport.webestica.com/rtl/docs/gulp.html)
10:01:01	43213/43213	---M--	200	added ('OK')	image/png	etag:%22a8cd-664daca2-70cf9da9183ce426;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/how_to_run_gulp.png	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/how_to_run_gulp.png	(from https://eduport.webestica.com/rtl/docs/gulp.html)
10:01:01	7438/7438	---M--	200	added ('OK')	image/jpeg	etag:%221d0e-664dacc9-e3ba719c79c8fba4;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/01.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/01.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:02	33091/33091	---M-Z	200	added ('OK')	text/html	etag:%228143-664dac8f-f3e80346d68d7093;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-1.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-1.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:02	12824/12824	---M--	200	added ('OK')	image/jpeg	etag:%223218-664dacc9-7032ea76b8eca14d;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/02.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/02.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:02	25086/25086	---M-Z	200	added ('OK')	text/html	etag:%2261fe-664dac8f-10bc3b6a99d9fcb7;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-2.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-2.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:02	6471/6471	---M--	200	added ('OK')	image/jpeg	etag:%221947-664dacca-71bfdda12966c457;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/03.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/03.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:03	12664/12664	---M-Z	200	added ('OK')	text/html	etag:%223178-664dac90-352ff6473a6426f2;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-3.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-3.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:03	5733/5733	---M--	200	added ('OK')	image/jpeg	etag:%221665-664dacca-c4078dbfe14f29bf;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/04.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/04.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:03	8006/8006	---M-Z	200	added ('OK')	text/html	etag:%221f46-664dac90-21f4b09e828e334c;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-4.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-4.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:03	14677/14677	---M--	200	added ('OK')	image/jpeg	etag:%223955-664dacca-18250be697f4053a;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/05.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/05.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:04	14194/14194	---M-Z	200	added ('OK')	text/html	etag:%223772-664dac90-8c7595ae4f035dca;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-5.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-5.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:04	11168/11168	---M--	200	added ('OK')	image/jpeg	etag:%222ba0-664dacca-fe5b93e93d4f7c23;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/06.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/06.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:04	26176/26176	---M-Z	200	added ('OK')	text/html	etag:%226640-664dac91-560ef8bee635d762;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-6.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-6.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:05	6889/6889	---M--	200	added ('OK')	image/jpeg	etag:%221ae9-664daccb-2a19b5ad9778430b;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/07.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/07.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:05	30084/30084	---M-Z	200	added ('OK')	text/html	etag:%227584-664dac91-ef6aa58738bf6b64;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-7.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-7.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:05	6266/6266	---M--	200	added ('OK')	image/jpeg	etag:%22187a-664daccb-a0e8fdf365cb0186;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/header/08.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/header/08.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:05	16410/16410	---M-Z	200	added ('OK')	text/html	etag:%22401a-664dac92-9518e69fbdedbf32;gz%22	https://eduport.webestica.com/rtl/docs/snippet-header-8.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-header-8.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-header.html)
10:01:06	24162/24162	---M-Z	200	added ('OK')	text/html	etag:%225e62-664dac93-b0908ad73ebf6164;gz%22	https://eduport.webestica.com/rtl/docs/snippet-hero-11.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-hero-11.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-banner.html)
10:01:07	67075/67075	---M--	200	added ('OK')	image/jpeg	etag:%2210603-664dacd3-1b84750b48ec07e;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/hero/11.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/hero/11.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-banner.html)
10:01:07	53237/53237	---M--	200	added ('OK')	image/jpeg	etag:%22cff5-664dacd3-ad7d0676cdb20ed1;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/hero/12.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/hero/12.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-banner.html)
10:01:07	64685/64685	---M--	200	added ('OK')	image/jpeg	etag:%22fcad-664dacd5-eb8080f88bc323b5;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/hero/13.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/hero/13.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-banner.html)
10:01:07	84406/84406	---M-Z	200	added ('OK')	text/html	etag:%22149b6-664dac92-7de8c1e50c60c807;gz%22	https://eduport.webestica.com/rtl/docs/snippet-hero-1.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-hero-1.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-banner.html)
10:01:08	333839/333839	---M--	200	added ('OK')	image/jpeg	etag:%225180f-664dacce-adc74a6fd4899be1;;;%22	https://eduport.webestica.com/rtl/docs/assets/images/hero/01.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/assets/images/hero/01.jpg	(from https://eduport.webestica.com/rtl/docs/snippets-hero-banner.html)
10:01:08	21674/21674	---M-Z	200	added ('OK')	text/html	etag:%2254aa-664dac94-48eefb74b73cd1be;gz%22	https://eduport.webestica.com/rtl/docs/snippet-hero-2.html	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/rtl/docs/snippet-hero-2.html	(from https://eduport.webestica.com/rtl/docs/snippets-hero-banner.html)
